trial,rt,acc,key,t_pre_stim,t_delay1,t_delay2,first_cat,second_cat,first_num,second_num,first_pic,second_pic,probe_cat,probe_pic,probe_validity,probe_num,correct_answer,rt_sliding_mean,cat_comparison,num_comparison,error_type
231.0,5.876370429992676,1.0,0.0,,,,4.0,3.0,5,1,4021.0,3012.0,3.0,1.0,0.0,0.0,0.0,4.939416718482971,Different,Different,correct
232.0,2.969416618347168,1.0,5.0,,,,4.0,2.0,5,5,4024.0,2023.0,4.0,1.0,1.0,5.0,5.0,4.708790040016174,Different,Same,correct
233.0,4.202446699142456,1.0,5.0,,,,1.0,2.0,5,5,1024.0,2025.0,2.0,2.0,1.0,5.0,5.0,4.9182994842529295,Different,Same,correct
234.0,4.6749913692474365,1.0,0.0,,,,2.0,4.0,5,1,2027.0,4013.0,2.0,2.0,0.0,0.0,0.0,5.142450475692749,Different,Different,correct
235.0,4.228577375411987,1.0,5.0,,,,1.0,3.0,1,5,1019.0,3024.0,3.0,2.0,1.0,5.0,5.0,5.236305809020996,Different,Different,correct
236.0,4.6959309577941895,1.0,0.0,,,,1.0,2.0,5,5,1027.0,2028.0,1.0,2.0,0.0,0.0,0.0,5.505673885345459,Different,Same,correct
237.0,3.0080201625823975,1.0,5.0,,,,4.0,4.0,5,5,4022.0,4024.0,4.0,2.0,1.0,5.0,5.0,5.501990532875061,Same,Same,correct
238.0,2.063297748565674,1.0,1.0,,,,3.0,3.0,1,1,3014.0,3012.0,3.0,1.0,1.0,1.0,1.0,5.442903828620911,Same,Same,correct
239.0,2.601245880126953,1.0,5.0,,,,3.0,3.0,5,1,3025.0,3019.0,3.0,1.0,1.0,5.0,5.0,5.28863205909729,Same,Different,correct
240.0,1.9622116088867188,0.0,1.0,,,,3.0,2.0,1,1,3014.0,2017.0,2.0,1.0,0.0,0.0,0.0,3.6282508850097654,Different,Same,swap error
241.0,1.3515076637268066,0.0,1.0,,,,2.0,4.0,1,5,2018.0,4025.0,2.0,2.0,0.0,0.0,0.0,3.1757646083831785,Different,Different,swap error
242.0,2.155210494995117,1.0,5.0,,,,1.0,1.0,1,5,1017.0,1028.0,1.0,2.0,1.0,5.0,5.0,3.0943439960479737,Same,Different,correct
243.0,22.382803916931152,0.0,5.0,,,,3.0,1.0,1,1,3018.0,1014.0,3.0,1.0,1.0,1.0,1.0,4.912379717826843,Different,Same,unspecified
244.0,2.496445655822754,0.0,1.0,,,,4.0,2.0,5,1,4027.0,2016.0,2.0,1.0,0.0,0.0,0.0,4.694525146484375,Different,Different,swap error
245.0,2.980105400085449,1.0,1.0,,,,3.0,3.0,5,1,3029.0,3015.0,3.0,2.0,1.0,1.0,1.0,4.569677948951721,Same,Different,correct
246.0,2.4831366539001465,1.0,1.0,,,,4.0,2.0,5,1,4027.0,2018.0,2.0,2.0,1.0,1.0,1.0,4.348398518562317,Different,Different,correct
247.0,1.870394229888916,1.0,5.0,,,,4.0,2.0,1,5,4019.0,2028.0,2.0,2.0,1.0,5.0,5.0,4.234635925292968,Different,Different,correct
248.0,2.295862913131714,1.0,1.0,,,,1.0,3.0,1,5,1014.0,3028.0,1.0,1.0,1.0,1.0,1.0,4.257892441749573,Different,Different,correct
249.0,7.5582475662231445,0.0,5.0,,,,4.0,1.0,1,1,4012.0,1017.0,4.0,1.0,1.0,1.0,1.0,4.753592610359192,Different,Same,unspecified
250.0,1.7575559616088867,1.0,5.0,,,,1.0,4.0,5,1,1021.0,4015.0,1.0,1.0,1.0,5.0,5.0,4.7331270456314085,Different,Different,correct
251.0,4.3080832958221436,0.0,1.0,,,,1.0,3.0,5,1,1021.0,3011.0,1.0,1.0,1.0,5.0,5.0,5.028784608840942,Different,Different,other error
252.0,2.191895008087158,1.0,1.0,,,,4.0,4.0,1,1,4015.0,4014.0,4.0,2.0,1.0,1.0,1.0,5.0324530601501465,Same,Same,correct
253.0,2.0975306034088135,1.0,5.0,,,,4.0,3.0,5,1,4028.0,3013.0,4.0,1.0,1.0,5.0,5.0,3.0039257287979124,Different,Different,correct
254.0,2.2622334957122803,1.0,1.0,,,,2.0,2.0,1,5,2011.0,2021.0,2.0,1.0,1.0,1.0,1.0,2.9805045127868652,Same,Different,correct
255.0,2.255061388015747,1.0,1.0,,,,1.0,2.0,1,1,1012.0,2018.0,1.0,1.0,1.0,1.0,1.0,2.908000111579895,Different,Same,correct
256.0,22.056346654891968,0.0,1.0,,,,3.0,2.0,1,5,3011.0,2021.0,2.0,1.0,0.0,0.0,0.0,4.865321111679077,Different,Different,other error
257.0,3.1041276454925537,0.0,0.0,,,,3.0,2.0,5,1,3021.0,2012.0,2.0,2.0,1.0,1.0,1.0,4.988694453239441,Different,Different,swap error
258.0,9.774558544158936,0.0,0.0,,,,2.0,2.0,5,1,2022.0,2017.0,2.0,1.0,1.0,5.0,5.0,5.736564016342163,Same,Different,same category
259.0,1.7133417129516602,1.0,5.0,,,,2.0,4.0,5,1,2025.0,4015.0,2.0,1.0,1.0,5.0,5.0,5.1520734310150145,Different,Different,correct
260.0,3.7752444744110107,1.0,0.0,,,,3.0,4.0,1,1,3015.0,4019.0,3.0,2.0,0.0,0.0,0.0,5.353842282295227,Different,Same,correct
261.0,14.854158878326416,0.0,5.0,,,,1.0,2.0,5,1,1029.0,2013.0,2.0,2.0,1.0,1.0,1.0,6.4084498405456545,Different,Different,other error
262.0,1.9363396167755127,1.0,1.0,,,,3.0,4.0,5,1,3021.0,4013.0,4.0,2.0,1.0,1.0,1.0,6.38289430141449,Different,Different,correct
263.0,3.195227861404419,1.0,0.0,,,,2.0,3.0,5,1,2026.0,3014.0,2.0,2.0,0.0,0.0,0.0,6.49266402721405,Different,Different,correct
264.0,4.083925485610962,1.0,1.0,,,,4.0,2.0,1,1,4013.0,2011.0,2.0,2.0,1.0,1.0,1.0,6.674833226203918,Different,Same,correct
265.0,5.953852891921997,1.0,0.0,,,,4.0,4.0,1,5,4015.0,4027.0,1.0,1.0,0.0,0.0,0.0,7.044712376594544,Same,Different,correct
266.0,3.4419353008270264,1.0,0.0,,,,1.0,1.0,1,5,1019.0,1025.0,4.0,1.0,0.0,0.0,0.0,5.1832712411880495,Same,Different,correct
267.0,5.650890350341797,1.0,0.0,,,,1.0,3.0,5,1,1023.0,3015.0,1.0,2.0,0.0,0.0,0.0,5.437947511672974,Different,Different,correct
268.0,2.9866082668304443,1.0,0.0,,,,3.0,1.0,5,5,3021.0,1029.0,1.0,1.0,0.0,0.0,0.0,4.759152483940125,Different,Same,correct
269.0,4.126069068908691,0.0,1.0,,,,3.0,3.0,5,1,3027.0,3016.0,3.0,1.0,1.0,5.0,5.0,5.000425219535828,Same,Different,same category
270.0,5.498976469039917,0.0,0.0,,,,1.0,2.0,5,1,1023.0,2013.0,2.0,2.0,1.0,1.0,1.0,5.172798418998719,Different,Different,swap error
271.0,3.3209097385406494,1.0,0.0,,,,1.0,1.0,1,5,1014.0,1028.0,4.0,1.0,0.0,0.0,0.0,4.019473505020142,Same,Different,correct
272.0,3.044628620147705,1.0,1.0,,,,1.0,1.0,1,1,1016.0,1012.0,1.0,1.0,1.0,1.0,1.0,4.1303024053573605,Same,Same,correct
273.0,7.557013273239136,1.0,0.0,,,,2.0,2.0,1,5,2019.0,2024.0,3.0,2.0,0.0,0.0,0.0,4.566480946540833,Same,Different,correct
274.0,2.117276191711426,1.0,5.0,,,,2.0,2.0,5,1,2023.0,2014.0,2.0,1.0,1.0,5.0,5.0,4.369816017150879,Same,Different,correct
275.0,0.7631874084472656,1.0,1.0,,,,2.0,2.0,1,1,2014.0,2012.0,2.0,2.0,1.0,1.0,1.0,3.850749468803406,Same,Same,correct
276.0,2.614837646484375,1.0,1.0,,,,2.0,3.0,1,5,2012.0,3029.0,2.0,1.0,1.0,1.0,1.0,3.7680397033691406,Different,Different,correct
277.0,5.298955202102661,0.0,0.0,,,,4.0,1.0,1,5,4015.0,1025.0,4.0,1.0,1.0,1.0,1.0,3.732846188545227,Different,Different,swap error
278.0,2.8969688415527344,1.0,1.0,,,,3.0,1.0,1,1,3015.0,1011.0,1.0,2.0,1.0,1.0,1.0,3.723882246017456,Different,Same,correct
279.0,4.258432149887085,1.0,0.0,,,,3.0,2.0,5,5,3027.0,2025.0,2.0,1.0,0.0,0.0,0.0,3.7371185541152956,Different,Same,correct
280.0,3.282114267349243,1.0,1.0,,,,4.0,2.0,1,5,4018.0,2025.0,4.0,1.0,1.0,1.0,1.0,3.515432333946228,Different,Different,correct
281.0,2.848759889602661,1.0,1.0,,,,4.0,1.0,1,1,4017.0,1016.0,4.0,1.0,1.0,1.0,1.0,3.4682173490524293,Different,Same,correct
282.0,4.111528635025024,1.0,5.0,,,,2.0,3.0,5,1,2023.0,3016.0,2.0,1.0,1.0,5.0,5.0,3.574907350540161,Different,Different,correct
283.0,2.190687656402588,1.0,1.0,,,,2.0,4.0,1,1,2013.0,4012.0,2.0,1.0,1.0,1.0,1.0,3.0382747888565063,Different,Same,correct
284.0,3.167304754257202,1.0,5.0,,,,1.0,4.0,5,1,1021.0,4016.0,1.0,1.0,1.0,5.0,5.0,3.143277645111084,Different,Different,correct
285.0,3.683011531829834,0.0,0.0,,,,3.0,1.0,1,5,3019.0,1029.0,1.0,2.0,1.0,5.0,5.0,3.435260057449341,Different,Different,swap error
286.0,2.7278873920440674,0.0,1.0,,,,3.0,3.0,5,1,3028.0,3011.0,3.0,1.0,1.0,5.0,5.0,3.44656503200531,Same,Different,same category
287.0,2.0061118602752686,1.0,1.0,,,,3.0,1.0,5,1,3029.0,1017.0,1.0,2.0,1.0,1.0,1.0,3.117280697822571,Different,Different,correct
288.0,8.946706771850586,0.0,1.0,,,,1.0,4.0,1,1,1011.0,4019.0,1.0,2.0,0.0,0.0,0.0,3.722254490852356,Different,Same,swap error
